id,name,price,date,available,room_type,accommodates,bedrooms,beds,amenities,latitude,longitude,property_type,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,reviews_per_month,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
47962921,"10mins to Downtown Asheville - Quiet, Private Home",135.0,2023-03-19,f,Entire home/apt,6,2.0,2.0,"[""Coffee maker: Keurig coffee machine"", ""Extra pillows and blankets"", ""Dryer"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Free street parking"", ""Essentials"", ""Washer"", ""Free parking on premises"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""Refrigerator"", ""TV"", ""Barbecue utensils"", ""Keypad"", ""Stainless steel electric stove"", ""Wifi"", ""Clothing storage: wardrobe, dresser, and closet"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Hangers"", ""Microwave"", ""Security cameras on property"", ""Portable fans"", ""Patio or balcony"", ""Outdoor furniture"", ""Long term stays allowed"", ""Toaster"", ""Hot water"", ""Bathtub"", ""Kitchen"", ""Fire pit"", ""Indoor fireplace"", ""First aid kit"", ""Ceiling fan"", ""Wine glasses"", ""Self check-in"", ""Outdoor dining area"", ""Ethernet connection"", ""Smoke alarm"", ""Baking sheet"", ""BBQ grill"", ""Shared backyard \u2013 Fully fenced"", ""Oven"", ""Dishwasher"", ""Single level home"", ""Bed linens"", ""Heating"", ""Air conditioning"", ""Iron""]",35.5905,-82.46953,Entire home,198870891,2018-06-29,"Asheville, NC",,,,2,1125,5,5.0,0.21,1,1,0,0
47963232,Boutique Condo in the ❤ of Downtown Asheville,266.0,2023-03-19,t,Entire home/apt,6,2.0,3.0,"[""Shampoo"", ""Clothing storage: walk-in closet and closet"", ""Sonos Bluetooth sound system"", ""Hair dryer"", ""Coffee"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Free residential garage on premises \u2013 1 space"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""Refrigerator"", ""Shower gel"", ""Board games"", ""Barbecue utensils"", ""Stove"", ""Free dryer \u2013 In unit"", ""Body soap"", ""Carbon monoxide alarm"", ""EV charger"", ""Conditioner"", ""Blender"", ""Hangers"", ""Paid parking garage off premises"", ""Central air conditioning"", ""Hot water kettle"", ""Microwave"", ""Books and reading material"", ""Smart lock"", ""Long term stays allowed"", ""Central heating"", ""Hot water"", ""Room-darkening shades"", ""Toaster"", ""Bathtub"", ""Kitchen"", ""Elevator"", ""Fire pit"", ""Wine glasses"", ""First aid kit"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Smoke alarm"", ""Fast wifi \u2013 231 Mbps"", ""Baking sheet"", ""BBQ grill"", ""Oven"", ""Dishwasher"", ""Bed linens"", ""TV with standard cable"", ""Free washer \u2013 In unit"", ""Iron""]",35.59416,-82.5511,Entire condo,41847750,2015-08-18,"Asheville, NC",within an hour,100%,100%,2,1125,85,4.94,3.4,1,1,0,0
47963676,Bright garden cottage w/firepit 12min to downtown,130.0,2023-03-19,f,Entire home/apt,4,2.0,2.0,"[""Exercise equipment"", ""Shampoo"", ""Coffee"", ""Private backyard \u2013 Not fully fenced"", ""Hair dryer"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""32\"" TV with Chromecast, DVD player"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Freezer"", ""Garden view"", ""Refrigerator"", ""Dining table"", ""Shower gel"", ""Keypad"", ""Other electric stove"", ""Free dryer \u2013 In unit"", ""Body soap"", ""Carbon monoxide alarm"", ""Conditioner"", ""Blender"", ""Hangers"", ""Central air conditioning"", ""Microwave"", ""Books and reading material"", ""Outdoor furniture"", ""Coffee maker: drip coffee maker, french press"", ""Toaster"", ""Hot water"", ""Bathtub"", ""Kitchen"", ""Fire pit"", ""Wine glasses"", ""Self check-in"", ""Ceiling fan"", ""Hammock"", ""Smoke alarm"", ""Baking sheet"", ""Children\u2019s dinnerware"", ""Oven"", ""Dishwasher"", ""Clothing storage"", ""Bed linens"", ""Heating"", ""Bidet"", ""Fast wifi \u2013 110 Mbps"", ""Free washer \u2013 In unit"", ""Iron""]",35.62768,-82.61232,Entire home,14900836,2014-04-29,"Asheville, NC",within an hour,100%,100%,1,30,54,4.87,2.38,2,2,0,0
48008044,Lovely renovated Cottage with hot tub and fire pit,200.0,2023-03-19,t,Entire home/apt,4,2.0,2.0,"[""Shampoo"", ""Coffee"", ""Private backyard \u2013 Not fully fenced"", ""Coffee maker"", ""Cleaning products"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Pets allowed"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""Fast wifi \u2013 195 Mbps"", ""TV"", ""Shower gel"", ""Refrigerator"", ""BBQ grill: gas"", ""Barbecue utensils"", ""Clothing storage: dresser and closet"", ""Keypad"", ""Free dryer \u2013 In unit"", ""Stainless steel electric stove"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Body soap"", ""Carbon monoxide alarm"", ""Conditioner"", ""Hangers"", ""Central air conditioning"", ""Hot water kettle"", ""Microwave"", ""Books and reading material"", ""Outdoor furniture"", ""Toaster"", ""Hot water"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - available upon request"", ""Bathtub"", ""Kitchen"", ""Fire pit"", ""Indoor fireplace: electric"", ""Wine glasses"", ""Self check-in"", ""Outdoor dining area"", ""Smoke alarm"", ""Baking sheet"", ""Private hot tub"", ""Oven"", ""Dishwasher"", ""Single level home"", ""Bed linens"", ""Heating"", ""Free washer \u2013 In unit"", ""Iron""]",35.56304,-82.69105,Entire cottage,15788000,2014-05-20,"Asheville, NC",within an hour,98%,100%,1,1125,122,4.79,4.93,6,6,0,0
48010459,Upstream Bachelor Sanctuary - New Wedding Venue,751.0,2023-03-19,t,Entire home/apt,16,7.0,11.0,"[""Coffee"", ""Private backyard \u2013 Not fully fenced"", ""Hair dryer"", ""Bosch stainless steel gas stove"", ""Kayak"", ""Coffee maker: Keurig coffee machine"", ""Cleaning products"", ""Extra pillows and blankets"", ""Waterfront"", ""Private patio or balcony"", ""Crib"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Free street parking"", ""Essentials"", ""Tresemme shampoo in every shower shampoo"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""City skyline view"", ""BBQ grill: gas"", ""Barbecue utensils"", ""Sound system"", ""Free dryer \u2013 In unit"", ""54\"" HDTV with premium cable, Amazon Prime Video, Apple TV"", ""Children\u2019s books and toys"", ""Wifi"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Tresemee conditioner in every shower conditioner"", ""Blender"", ""Hangers"", ""Central air conditioning"", ""Hot water kettle"", ""Microwave"", ""Clothing storage: closet"", ""Bosch refrigerator"", ""Books and reading material"", ""Outdoor furniture"", ""Central heating"", ""Hot water"", ""Valley view"", ""Room-darkening shades"", ""Bathtub"", ""Kitchen"", ""Toaster"", ""Fire pit"", ""Bosch stainless steel oven"", ""First aid kit"", ""Ceiling fan"", ""Wine glasses"", ""Park view"", ""Dove bodywash in every bathroom body soap"", ""Free driveway parking on premises \u2013 10 spaces"", ""Self check-in"", ""Lockbox"", ""Ethernet connection"", ""Smoke alarm"", ""Mountain view"", ""Baking sheet"", ""Children\u2019s dinnerware"", ""Private hot tub"", ""Pack \u2019n play/Travel crib"", ""Dishwasher"", ""River view"", ""Laundromat nearby"", ""Bed linens"", ""Outdoor dining area"", ""Free washer \u2013 In unit"", ""Iron""]",35.56765,-82.56573,Entire vacation home,108739712,2016-12-27,"Asheville, NC",within an hour,100%,100%,2,14,5,5.0,0.29,4,4,0,0
48015175,"""The Little House"" 10 Min to Downtown.",129.0,2023-03-19,f,Entire home/apt,4,1.0,2.0,"[""Shampoo"", ""Coffee"", ""Hair dryer"", ""Coffee maker: Keurig coffee machine"", ""Cleaning products"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Cooking basics"", ""Outlet covers"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""Refrigerator"", ""Board games"", ""Clothing storage: dresser and closet"", ""Free carport on premises"", ""Stove"", ""Free dryer \u2013 In unit"", ""Children\u2019s books and toys"", ""Wifi"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Hangers"", ""HDTV with standard cable"", ""Hot water kettle"", ""Microwave"", ""Outdoor furniture"", ""Toaster"", ""Hot water"", ""Kitchen"", ""Fire pit"", ""Wine glasses"", ""Self check-in"", ""Ceiling fan"", ""Dial body soap"", ""Lockbox"", ""Smoke alarm"", ""Baking sheet"", ""BBQ grill"", ""Pack \u2019n play/Travel crib"", ""Oven"", ""Dishwasher"", ""Single level home"", ""Bed linens"", ""Heating"", ""Free washer \u2013 In unit"", ""Iron""]",35.63302,-82.61204,Entire home,387047951,2021-02-02,,within an hour,100%,100%,2,10,48,5.0,2.1,1,1,0,0
48017079,Little Hickory Top - Mountain Side Modern Cabin.,215.0,2023-03-19,f,Entire home/apt,6,2.0,3.0,"[""Shampoo"", ""Coffee"", ""Hair dryer"", ""Coffee maker"", ""High chair"", ""Cleaning products"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Crib"", ""Cooking basics"", ""HDTV with Roku"", ""Dishes and silverware"", ""Clothing storage: closet and dresser"", ""Private entrance"", ""Free street parking"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""AC - split type ductless system"", ""Refrigerator"", ""Shower gel"", ""Board games"", ""Barbecue utensils"", ""Stove"", ""Free dryer \u2013 In unit"", ""Private BBQ grill: gas"", ""Children\u2019s books and toys"", ""Wifi"", ""Body soap"", ""Carbon monoxide alarm"", ""Conditioner"", ""Baby safety gates"", ""Hangers"", ""Hot water kettle"", ""Microwave"", ""Outdoor furniture"", ""Toaster"", ""Hot water"", ""Room-darkening shades"", ""Bathtub"", ""Kitchen"", ""Fire pit"", ""Wine glasses"", ""First aid kit"", ""Ceiling fan"", ""Self check-in"", ""Lockbox"", ""Outdoor dining area"", ""Hammock"", ""Smoke alarm"", ""Mountain view"", ""Baking sheet"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib"", ""Oven"", ""Dishwasher"", ""Bed linens"", ""Heating"", ""Free washer \u2013 In unit"", ""Iron""]",35.5126,-82.66148,Entire cabin,122746719,2017-03-26,"Candler, NC",within an hour,100%,100%,2,1125,137,4.99,5.48,3,3,0,0
48018838,Renovated Condo in the heart of Biltmore Village #201,195.0,2023-03-19,f,Entire home/apt,6,2.0,3.0,"[""Shampoo"", ""Hair dryer"", ""Coffee maker"", ""Dryer"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Washer"", ""Free parking on premises"", ""Fire extinguisher"", ""Refrigerator"", ""Iron"", ""Stove"", ""Wifi"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Hangers"", ""Microwave"", ""Elevator"", ""Hot water"", ""Kitchen"", ""Indoor fireplace"", ""Smoke alarm"", ""Oven"", ""Dishwasher"", ""Bed linens"", ""Heating"", ""Air conditioning"", ""TV with standard cable""]",35.56573,-82.54047,Entire condo,167186184,2018-01-11,"Asheville, NC",within an hour,100%,97%,1,365,31,4.94,1.22,115,115,0,0
48028960,Renovated Condo in heart of Biltmore Village #200,309.0,2023-03-19,f,Entire home/apt,8,2.0,5.0,"[""Shampoo"", ""Hair dryer"", ""Coffee maker"", ""Dryer"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Washer"", ""Free parking on premises"", ""Fire extinguisher"", ""Refrigerator"", ""TV"", ""Stove"", ""Wifi"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Hangers"", ""Microwave"", ""Elevator"", ""Hot water"", ""Kitchen"", ""Indoor fireplace"", ""Smoke alarm"", ""Oven"", ""Dishwasher"", ""Bed linens"", ""Heating"", ""Air conditioning"", ""Iron""]",35.56364,-82.54184,Entire condo,167186184,2018-01-11,"Asheville, NC",within an hour,100%,97%,1,365,35,4.91,1.38,115,115,0,0
48053587,Asheville Creekside Forest Home ~ 7 Mi to Downtown,175.0,2023-03-19,f,Entire home/apt,6,2.0,3.0,"[""Hair dryer"", ""Pets allowed"", ""Dryer"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Washer"", ""Free parking on premises"", ""Fire extinguisher"", ""Refrigerator"", ""TV"", ""Wifi"", ""Carbon monoxide alarm"", ""Hangers"", ""Microwave"", ""Security cameras on property"", ""Patio or balcony"", ""Long term stays allowed"", ""Bathtub"", ""Kitchen"", ""First aid kit"", ""Ethernet connection"", ""Smoke alarm"", ""BBQ grill"", ""Oven"", ""Dishwasher"", ""Air conditioning"", ""Iron""]",35.5388,-82.48183,Entire home,151397468,2017-09-20,United States,within an hour,99%,99%,2,1125,19,4.89,0.85,19,19,0,0
48100107,Stone's Throw Studio★2 Min Walk to Hip West AVL!,115.0,2023-03-19,t,Entire home/apt,2,1.0,1.0,"[""Shampoo"", ""Hair dryer"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Clothing storage: closet and dresser"", ""Private entrance"", ""Free street parking"", ""Essentials"", ""Shared patio or balcony"", ""Free parking on premises"", ""Fire extinguisher"", ""Freezer"", ""Refrigerator"", ""TV"", ""Wifi"", ""Body soap"", ""Carbon monoxide alarm"", ""Conditioner"", ""Dedicated workspace"", ""Hangers"", ""Microwave"", ""Hot water"", ""Room-darkening shades"", ""Bathtub"", ""Fire pit"", ""Wine glasses"", ""First aid kit"", ""Ceiling fan"", ""Self check-in"", ""Lockbox"", ""Outdoor dining area"", ""Mini fridge"", ""Smoke alarm"", ""BBQ grill"", ""Shared backyard \u2013 Fully fenced"", ""Laundromat nearby"", ""Bed linens"", ""Heating"", ""Air conditioning"", ""Iron""]",35.57848,-82.59395,Entire guest suite,4294340,2012-12-01,"Asheville, NC",within an hour,100%,98%,2,7,96,5.0,3.8,2,2,0,0
48105328,West Asheville Cabin with Hot tub,235.0,2023-03-19,f,Entire home/apt,2,1.0,1.0,"[""Shampoo"", ""Coffee"", ""Private backyard \u2013 Not fully fenced"", ""Hair dryer"", ""Coffee maker"", ""Free driveway parking on premises \u2013 2 spaces"", ""Cleaning products"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Sony Bluetooth Soundbar Bluetooth sound system"", ""Essentials"", ""Washer"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""Refrigerator"", ""Board games"", ""Private hot tub - available all year"", ""Keypad"", ""Stove"", ""Free dryer \u2013 In unit"", ""McKesson Cucumber Melon with Aloe Body Wash body soap"", ""Wifi"", ""Carbon monoxide alarm"", ""Hangers"", ""Microwave"", ""Clothing storage: closet"", ""Security cameras on property"", ""Books and reading material"", ""Outdoor furniture"", ""Toaster"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""TRESemme Moisturizing Conditioner conditioner"", ""Indoor fireplace"", ""First aid kit"", ""Ceiling fan"", ""Wine glasses"", ""Self check-in"", ""Outdoor dining area"", ""Smoke alarm"", ""Baking sheet"", ""Oven"", ""Dishwasher"", ""42\"" HDTV with Netflix, Roku, DVD player"", ""Single level home"", ""Bed linens"", ""Heating"", ""Air conditioning"", ""Iron""]",35.59903,-82.63737,Entire cabin,40029825,2015-07-30,"Asheville, NC",,,,2,14,174,4.99,6.9,1,1,0,0
48122568,"Peace of mind in a safe, beautiful neighborhood.",90.0,2023-03-19,f,Entire home/apt,3,1.0,2.0,"[""Shampoo"", ""Coffee"", ""Hair dryer"", ""Coffee maker"", ""Private patio or balcony"", ""Dryer"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Free street parking"", ""Single level home"", ""Essentials"", ""Washer"", ""Free parking on premises"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""Refrigerator"", ""TV"", ""Board games"", ""Stove"", ""Wifi"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Blender"", ""Hangers"", ""Hot water kettle"", ""Microwave"", ""Outdoor furniture"", ""Long term stays allowed"", ""Toaster"", ""Hot water"", ""Smart lock"", ""Kitchen"", ""Fire pit"", ""Wine glasses"", ""First aid kit"", ""Ceiling fan"", ""Self check-in"", ""Outdoor dining area"", ""Smoke alarm"", ""Baking sheet"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib"", ""Oven"", ""Backyard"", ""Heating"", ""Air conditioning"", ""Iron""]",35.5642,-82.6588,Entire rental unit,148593846,2017-08-31,"Burlington, NC",,,100%,1,1125,33,4.82,1.3,2,2,0,0
48133895,Cozy Comfortable Asheville Couple's Getaway,94.0,2023-03-19,f,Entire home/apt,2,1.0,1.0,"[""65\"" HDTV with Amazon Prime Video, HBO Max, Hulu, Netflix"", ""Shampoo"", ""Hair dryer"", ""Coffee maker"", ""Extra pillows and blankets"", ""Private entrance"", ""Free street parking"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Shower gel"", ""Keypad"", ""Wifi"", ""Body soap"", ""Carbon monoxide alarm"", ""Conditioner"", ""Hangers"", ""Central air conditioning"", ""Hot water kettle"", ""Microwave"", ""Security cameras on property"", ""Books and reading material"", ""Patio or balcony"", ""Outdoor furniture"", ""Hot water"", ""Room-darkening shades"", ""Bathtub"", ""First aid kit"", ""Ceiling fan"", ""Self check-in"", ""Mini-Fridge refrigerator"", ""Mini fridge"", ""Smoke alarm"", ""Single level home"", ""Bed linens"", ""Heating"", ""Iron""]",35.57099,-82.57086,Entire guest suite,388181175,2021-02-11,,within an hour,100%,99%,2,45,143,5.0,6.0,1,1,0,0
48154973,Night Haven - Modern Chic Home near Downtown AVL,446.0,2023-03-19,f,Entire home/apt,10,4.0,5.0,"[""Samsung stainless steel electric stove"", ""Shampoo"", ""Fast wifi \u2013 360 Mbps"", ""Coffee"", ""Hair dryer"", ""EV charger - level 2"", ""Cleaning products"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""Refrigerator"", ""Shower gel"", ""Board games"", ""Barbecue utensils"", ""Drying rack for clothing"", ""Free dryer \u2013 In unit"", ""55\"" HDTV"", ""Private BBQ grill: gas"", ""Ping pong table"", ""Private backyard \u2013 Fully fenced"", ""Children\u2019s books and toys"", ""Indoor fireplace: wood-burning"", ""Body soap"", ""Carbon monoxide alarm"", ""Conditioner"", ""Dedicated workspace"", ""Baby safety gates"", ""Blender"", ""Hangers"", ""Central air conditioning"", ""Hot water kettle"", ""Microwave"", ""Security cameras on property"", ""Coffee maker: drip coffee maker, french press, Keurig coffee machine"", ""Books and reading material"", ""Outdoor furniture"", ""Toaster"", ""Hot water"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - available upon request"", ""Bathtub"", ""Kitchen"", ""Fire pit"", ""Wine glasses"", ""First aid kit"", ""Self check-in"", ""Lockbox"", ""Outdoor dining area"", ""Clothing storage: walk-in closet, dresser, and closet"", ""Stainless steel oven"", ""Smoke alarm"", ""Mountain view"", ""Baking sheet"", ""Children\u2019s dinnerware"", ""Dishwasher"", ""Bed linens"", ""Heating"", ""Bidet"", ""Standalone high chair - available upon request"", ""Free washer \u2013 In unit"", ""Iron""]",35.634766,-82.584839,Entire home,166263347,2018-01-06,"Weaverville, NC",within an hour,100%,100%,3,14,35,5.0,3.48,1,1,0,0
